3000	1
3001	1
3002	3
3003	1
3004	1
3005	1
3006	12
3007	14
3008	3
3009	0
3010	1
3011	18
3012	18
3013	9
3014	16
3015	10
3016	7
3017	10
3018	14
3019	11
3020	10
3021	0
3022	4
3023	12
3024	13
3025	5
3026	8
3027	15
3028	19
3029	18
3030	5
3031	8
3032	1
3033	14
3034	5
3035	11
3036	12
3037	18
3038	1
3039	2
3040	3
3041	0
3042	8
3043	14
3044	13
3045	19
3046	16
3047	0
3048	9
3049	18
3050	10
3051	5
3052	12
3053	16
3054	17
3055	19
3056	17
3057	17
3058	3
3059	12
3060	4
3061	10
3062	18
3063	8
3064	13
3065	14
3066	1
3067	0
3068	6
3069	4
3070	17
3071	13
3072	5
3073	8
3074	1
3075	11
3076	1
3077	6
3078	15
3079	12
3080	2
3081	6
3082	6
3083	18
3084	10
3085	10
3086	11
3087	18
3088	11
3089	7
3090	8
3091	10
3092	14
3093	5
3094	18
3095	16
3096	10
3097	15
3098	14
3099	10
3100	13
3101	10
3102	3
3103	5
3104	9
3105	10
3106	1
3107	10
3108	7
3109	9
3110	1
3111	6
3112	7
3113	16
3114	17
3115	10
3116	11
3117	5
3118	14
3119	12
3120	5
3121	7
3122	13
3123	8
3124	16
3125	7
3126	14
3127	4
3128	8
3129	4
3130	6
3131	16
3132	9
3133	13
3134	1
3135	12
3136	10
3137	16
3138	2
3139	16
3140	14
3141	14
3142	4
3143	10
3144	0
3145	9
3146	12
3147	5
3148	6
3149	2
3150	15
3151	16
3152	3
3153	14
3154	0
3155	3
3156	14
3157	3
3158	8
3159	15
3160	12
3161	14
3162	3
3163	18
3164	4
3165	6
3166	16
3167	5
3168	0
3169	13
3170	15
3171	1
3172	2
3173	1
3174	7
3175	15
3176	16
3177	18
3178	8
3179	18
3180	17
3181	15
3182	18
3183	14
3184	6
3185	1
3186	8
3187	10
3188	5
3189	12
3190	13
3191	1
3192	3
3193	2
3194	15
3195	8
3196	14
3197	16
3198	16
3199	16
3200	3
3201	4
3202	8
3203	10
3204	8
3205	18
3206	10
3207	19
3208	0
3209	18
3210	12
3211	13
3212	18
3213	11
3214	10
3215	9
3216	0
3217	3
3218	15
3219	1
3220	19
3221	16
3222	10
3223	18
3224	13
3225	6
3226	17
3227	15
3228	18
3229	15
3230	10
3231	18
3232	18
3233	18
3234	10
3235	18
3236	5
3237	4
3238	3
3239	10
3240	18
3241	8
3242	11
3243	14
3244	10
3245	8
3246	2
3247	16
3248	4
3249	6
3250	19
3251	17
3252	19
3253	15
3254	8
3255	11
3256	6
3257	8
3258	3
3259	18
3260	14
3261	4
3262	3
3263	6
3264	19
3265	19
3266	1
3267	15
3268	12
3269	3
3270	15
3271	8
3272	18
3273	14
3274	10
3275	10
3276	11
3277	16
3278	3
3279	18
3280	11
3281	18
3282	14
3283	16
3284	10
3285	11
3286	13
3287	16
3288	12
3289	19
3290	10
3291	14
3292	13
3293	9
3294	2
3295	10
3296	7
3297	0
3298	14
3299	17
3300	13
3301	4
3302	18
3303	18
3304	11
3305	4
3306	1
3307	10
3308	11
3309	18
3310	12
3311	8
3312	14
3313	10
3314	9
3315	3
3316	1
3317	4
3318	10
3319	10
3320	8
3321	0
3322	7
3323	16
3324	8
3325	5
3326	4
3327	0
3328	0
3329	14
3330	14
3331	3
3332	11
3333	10
3334	11
3335	19
3336	13
3337	3
3338	4
3339	0
3340	3
3341	11
3342	10
3343	16
3344	7
3345	16
3346	11
3347	12
3348	0
3349	16
3350	6
3351	14
3352	17
3353	18
3354	11
3355	5
3356	16
3357	4
3358	13
3359	15
3360	18
3361	11
3362	13
3363	4
3364	11
3365	1
3366	19
3367	12
3368	1
3369	16
3370	12
3371	4
3372	10
3373	4
3374	4
3375	15
3376	16
3377	4
3378	5
3379	16
3380	0
3381	3
3382	18
3383	4
3384	16
3385	13
3386	11
3387	4
3388	6
3389	12
3390	18
3391	1
3392	10
3393	16
3394	1
3395	18
3396	10
3397	14
3398	19
3399	9
3400	2
3401	17
3402	10
3403	5
3404	4
3405	14
3406	16
3407	3
3408	11
3409	3
3410	6
3411	7
3412	0
3413	14
3414	3
3415	14
3416	11
3417	3
3418	18
3419	3
